Id,Jurisdicci,area.prot,Especie,Fecha,Altitud,Localidad,Ambiente,Estado,Uso,Cantidad,Rastros,y,id_General,origen_SIB,mes,Periodo,yshort,coordX,coordY
2128,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/02/2019,799,Laguna Gemelas,Bosque,Bueno,,1,,2019,1241,Glaciares,2,verano,19,651703.7106,4529851.322
2480,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/02/2020,1108,"Sendero Loma del Pliegue Tumbado, sector alta monta¤a, sobre el £ltimo l¡mite del bosque , antes del arroyo","pedrero, alta monta¤a",Bueno,ZUPE,1,,2020,1593,Glaciares,2,verano,20,649457.078,4530057.681
2319,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/11/2019,1093,Laguna Toro,Monta¤a,Bueno,Zona de uso publico,1,,2019,1432,Glaciares,11,primavera,19,649530.9512,4530075.689
1933,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/01/2018,830,"Ladera Este de la Loma del Pliegue Tumbado, zona pr¢xima a Pampa de las Carretas","Bosque de lenga con pastizal de gram¡neas y arbustivas. Pendiente leve, exposici¢n Este",Bueno,"Turismo, sendero. Presencia de ganado",2,,2018,1112,Glaciares,1,verano,18,651298.3754,4530038.298
334,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/12/2008,1300,"Loma del Pliegue Tumbado, 150 metros de la cima.","Ladera cerca de laÿcima, pedrero, rocas, con murtilla, pendiente pronunciada, exposici¢n NE.",,"Turismo, vacunos",1,,2008,163,Glaciares,12,primavera,8,647857.9165,4530352.473
1694,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/11/2016,800,"Ladera Este de la Loma del Pliegue Tumbado, 400 m al NE de Pampa de las Carretas","Ladera con bosque de lenga y ¤ire, y amplios espacios de pastizal. Pendiente leve a moderada.",Bueno,"Turismo, presencia de ganado vacuno",1,,2016,914,Glaciares,11,primavera,16,652047.7281,4530388.007
1034,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/04/2013,1220,Loma del Pliegue Tumbado,"Ladera alta, pedrero de altura con herb ceas aisladas. Pendiente moderada.","Regular, pastoreo, pisoteo","Turismo, sendero de acceso. Ganado vacuno de la zona de T£nel en sectores m s bajos.",1,,2013,421,Glaciares,4,oto¤o,13,648677.0015,4530521.651
1767,PNLG,Parque Nacional Los Glaciares,HUEMUL,14/02/2017,1220,Ladera norte de la Loma del Pliegue Tumbado,"Ladera con herb ceas y vegetaci¢n de alta monta¤a y suelo pedregoso. Pendiente leve, exposici¢n norte-NE",Bueno a muy bueno,"Turismo, sendero, mirador. Presencia ocasional de ganado",1,,2017,968,Glaciares,2,verano,17,648680.5577,4530679.52
1594,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/03/2016,1430,Sector central de la Loma del Pliegue Tumbado,"Alta monta¤a, suelo arenoso con un manto herb ceo bajo y amplios sectores desnudos y pedregosos",Muy bueno,"Turismo, sendero, mirador",1,,2016,818,Glaciares,3,verano,16,647696.0659,4530709.476
1602,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/03/2016,1425,Sector central del filo de la Loma del Pliegue Tumbado,"Ladera de alta monta¤a, pastizal bajo y vegetaci¢n rastrera con sectores pedregosos sin vegetaci¢n. Pendiente moderada",Bueno a muy bueno,"Turismo, sendero, mirador. Eventual presencia de ganado",1,,2016,826,Glaciares,3,verano,16,647663.2872,4530760.419
1593,PNLG,Parque Nacional Los Glaciares,HUEMUL,6/03/2016,1380,Sector central de la Loma del Pliegue Tumbado,"Alta monta¤a, suelo arenoso con un manto herb ceo bajo y amplios sectores desnudos y pedregosos",Muy bueno,"Turismo, sendero, mirador",2,,2016,817,Glaciares,3,verano,16,647804.1806,4530757.733
2307,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/10/2019,680,Loma del Pliegue km 4,Bosque,Bueno,Zona de uso publico,1,,2019,1420,Glaciares,10,primavera,19,652781.1338,4530813.711
1741,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/01/2017,1250,Ladera norte de la Loma del Pliegue Tumbado,"Ladera con pastizal de alta monta¤a, bosque de lenga cercano. Suelo pedregoso, exposici¢n norte, pendiente moderada",Bueno,"Turismo, sendero, mirador. Presencia de ganado en la zona",2,,2017,942,Glaciares,1,verano,17,648170.1112,4531042.646
2174,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/03/2019,1300,Loma del Pliegue.,Alta monta¤a,Bueno,,2,,2019,1287,Glaciares,3,verano,19,647507.6,4531158.408
2172,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/03/2019,1300,Loma del Pliegue.,Alta monta¤a,Bueno,,2,,2019,1285,Glaciares,3,verano,19,647507.6,4531158.408
2173,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/03/2019,1300,Loma del Pliegue.,Alta monta¤a,Bueno,,2,,2019,1286,Glaciares,3,verano,19,647507.6,4531158.408
2175,PNLG,Parque Nacional Los Glaciares,HUEMUL,11/03/2019,1300,Loma del Pliegue.,Alta monta¤a,Bueno,,2,,2019,1288,Glaciares,3,verano,19,647507.6,4531158.408
2188,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/03/2019,1242,Senda Loma del Pliegue Tumbado,Alta monta¤a,Bueno,Zona de uso publico,2,,2019,1301,Glaciares,3,verano,19,647507.6,4531158.408
2180,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/03/2019,1300,Loma del Pliegue.,Alta monta¤a,Bueno,,2,,2019,1293,Glaciares,3,verano,19,647507.6,4531158.408
2214,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/03/2019,1242,éltimo mirador Loma del Pliegue Tumbado.,Alta monta¤a,Bueno,Zona de uso publico,1,,2019,1327,Glaciares,3,verano,19,647507.6,4531158.408
315,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/01/2007,0,"Sendero a Lag. Torre, a 1 km. de la Laguna (cerca de la bifurcaci¢n a los prestadores)",sin datos,,"Tur¡stico, sendero.",2,,2007,146,Glaciares,1,verano,7,644900.578,4531470.446
306,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/02/2007,0,"Al Oeste de la Loma del Pliegue Tumbado, entre Cerro Solo y Laguna Toro.","Llano entre entre dos lomadas, sin m s datos",,Tur¡stico bajo.,2,,2007,137,Glaciares,2,verano,7,644900.578,4531470.446
1327,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/01/2015,590,"Ladera sur del R¡o Fitz Roy, 2 km al SO de la confluencia con el R¡o de las Vueltas","Ladera de pendiente leve con pastizal, coir¢n, neneo y bosquetes aislados","Bueno a regular, con pastoreo","Turismo, sendero. Pastoreo de ganado del permisionario de Hoster¡a La Quinta",2,,2015,571,Glaciares,1,verano,15,652793.2432,4531378.509
435,PNLG,Parque Nacional Los Glaciares,HUEMUL,20/11/2008,656,Sendero a Loma del Pliegue Tumbado.,Ladera de pendiente leve.,,"Turismo, sendero.",1,,2008,185,Glaciares,11,primavera,8,652507.9909,4531574.46
141,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/03/2004,0,"Sendero a Loma del Pliegue Tumbado, a 40 minutos de El Chalt‚n",Pastizal,,"Turismo, trekking",1,,2004,30,Glaciares,3,verano,4,652250.9704,4531583.828
530,PNLG,Parque Nacional Los Glaciares,HUEMUL,27/03/2010,520,"Descanso del sendero ""Mirador de las µguilas""","Ecotonal, pendiente leve",,"Turismo, sendero. Ganader¡a, cercan¡as de la Ea. La Quinta.",1,,2010,216,Glaciares,3,verano,10,654372.8616,4531649.087
2356,PNLG,Parque Nacional Los Glaciares,HUEMUL,9/12/2019,527,"Sendero Mirador de las Aguilas, cerca de la antena","Pedrero, estepa.",Bueno,Zona de uso publico,1,,2019,1469,Glaciares,12,primavera,19,654288.5642,4531856.158
2547,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/03/2020,525,20 min desde Laguna Toro hacia el pueblo,Bosque abierto,Bueno,ZUPE,2,,2020,1660,Glaciares,3,verano,20,652942.1018,4531894.995
2768,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2018,490,"Ladera Sur del R¡o Fitz Roy, 1,4 km al SO de la confluencia con el R¡o de las Vueltas",Pastizal con manchones de bosque de ¤ire y lenga. Pendiente leve.,Bueno,"Turismo, sendero, miradores. Presencia espor dica de ganado",2,,2018,1851,Glaciares,2,verano,18,653206.7993,4531977.716
2773,PNLG,Parque Nacional Los Glaciares,HUEMUL,25/02/2018,490,"Ladera Sur del valle del R¡o Fitz Roy, a 1,5 km al SO de la confluencia con el R¡o de las Vueltas","Pastizal ralo, con algo de suelo desnudo, gram¡neas y algunas arbustivas. Lengas dispersas. Pendiente leve a moderada",Bueno,"Turismo, sendero a la Loma del Pliegue Tumbado. Presencia ocasional de vacunos",1,,2018,1856,Glaciares,2,verano,18,653180.8587,4532011.815
89,PNLG,Parque Nacional Los Glaciares,HUEMUL,17/11/2000,0,"Sendero a Laguna Torre, desde costa r¡o, a 1 hora desde comienzo","Bosque abierto de ¤ires y lengas, pendiente pronunciada,",,Turismo - Ganado,1,,2000,8,Glaciares,11,primavera,0,649490.6166,4532113.667
723,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/12/2011,1070,"Arroyo del Cerro Solo, Glaciar Grande.","Bosque; acarreo en ladera,ÿl¡mite del bosque.",,,1,Huellas,2011,256,Glaciares,12,primavera,11,645049.2954,4532257.427
2769,PNLG,Parque Nacional Los Glaciares,HUEMUL,24/02/2018,490,"Ladera Sur del valle del R¡o Fitz Roy, 1,3 km al SO de la confluencia con el R¡o de las Vueltas","Pastizal de gram¡neas con rocas dispersas y manchones de bosque de ¤ire y lenga. Suelo terroso, blando, pendiente leve",Bueno,"Turismo, sendero, miradores. Presencia espor dica de vacunos",1,,2018,1852,Glaciares,2,verano,18,653207.5784,4532135.665
307,PNLG,Parque Nacional Los Glaciares,HUEMUL,15/02/2007,450,"Chorillo del Salto, parte superiror.",sin datos,,Tur¡stico.,1,,2007,138,Glaciares,2,verano,7,650934.4253,4532230.969
323,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/12/2007,800,"Ladera Sur del R¡o Fitz Roy, por sendero a la Loma del Pliegue Tumbado, aproximadamente a la altura del mirador Torre.","Bosque de lenga maduro y abierto (descripto a trav‚s de las fotos), con buena cobertura de herbaceas y sol que llega al suelo. Detr s del huemul se ve unas rocas grandes. Gran cantidad de ramas gruesas yÿtroncos viejos ca¡dos.",,Tur¡stico; ganado,1,,2007,154,Glaciares,12,primavera,7,650934.4253,4532230.969
2126,PNLG,Parque Nacional Los Glaciares,HUEMUL,22/02/2019,387,M¢dulo YPF,Ruta,Modificado,,1,,2019,1239,Glaciares,2,verano,19,655015.1693,4532336.284
618,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/12/2010,475,"Bifurcaci¢n senderos Mirador de Los Condores y Mirador de las Aguilas, 800 metros al Sur de El Chalt‚n.","Transici¡n, ¤ire, estepa. Ladera de pendiente moderada.",,Turismo.,1,,2010,232,Glaciares,12,primavera,10,653817.5767,4532374.457
1229,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/04/2014,900,"Ladera Sur de Laguna Torre, 1,3 km al Norte de la Loma del Pliegue Tumbado","Ladera de pendiente moderada. Bosque de lenga, matorral y pastizal de altura con sectores de roquedales y suelo pedregoso y dentro del bosque cubierto de vegetaci¢n herb cea con chaura, maitencillo, calafate. ÿ",Muy bueno,"Turismo, sendero",2,,2014,514,Glaciares,4,oto¤o,14,645687.7795,4532681.011
166,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/12/2004,0,Cerca margen sur R¡o Fitz Roy,Area abierta con arboleda,,"Margen de enfrente del R¡o, va senda a Laguna Torre",1,,2004,49,Glaciares,12,primavera,4,650899.3585,4532567.894
2086,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/02/2019,419,Pared¢n frente al pueblo,Ecotono,Bueno,,1,,2019,1199,Glaciares,2,verano,19,654571.9549,4532472.281
608,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/11/2010,820,"Ladera Sur del valle del R¡o Fitz Roy, por senda al Paso de Las Agachonas.",Bosque de lenga alto con acarreo. Ladera de pendiente pronunciada. Exposici¢n NO.,Muy bueno,"Turismo, sendero",1,,2010,224,Glaciares,11,primavera,10,646335.8617,4532724.938
2268,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/07/2019,574,Frente Mirador I (cascada Arroyo Margarita),Matorral,Bueno,,1,,2019,1381,Glaciares,7,invierno,19,652291.7343,4532580.577
2448,PNLG,Parque Nacional Los Glaciares,HUEMUL,11/01/2020,391,Modulo YPF,"Ruta, estepa",Bueno,Zona de uso publico,1,,2020,1561,Glaciares,1,verano,20,654692.5077,4532571.23
2146,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/03/2019,398,Subida Pared¢n C¢ndores,Costa de r¡o,Bueno,,1,,2019,1259,Glaciares,3,verano,19,654453.1972,4532669.199
2308,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/10/2019,395,M¢dulo YPF,Ruta - estepa,Modificado,Zona de uso publico,1,,2019,1421,Glaciares,10,primavera,19,654460.4609,4532668.995
2176,PNLG,Parque Nacional Los Glaciares,HUEMUL,11/03/2019,391,Ruta 41 km 2,Ruta,modificado,,1,,2019,1289,Glaciares,3,verano,19,654603.1431,4532676.099
2030,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/01/2019,764,Las Agachonas,Bosque,Bueno,Zona de uso publico,2,,2019,1143,Glaciares,1,verano,19,646082.1936,4532916.36
2447,PNLG,Parque Nacional Los Glaciares,HUEMUL,11/01/2020,408,Bifurcaci¢n Mirador (Loma del Pliegue),"Bosque, estepa",Bueno,Zona de uso publico,1,,2020,1560,Glaciares,1,verano,20,653577.0889,4532716.053
2252,PNLG,Parque Nacional Los Glaciares,HUEMUL,1/05/2019,397,Cerca del m¢dulo de YPF,Estepa,Bueno,Zona de uso publico,1,,2019,1365,Glaciares,5,oto¤o,19,654420.4975,4532721.295
1351,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/02/2015,660,"Ladera sur de Laguna Torre, 550 m al sur de la naciente del R¡o Fitz Roy",Ladera con bosque maduro de lenga y arbustivas. Mucha presencia de trroncos grandes ca¡dos. Pendiente moderada. Suelo con muy buena cobertura de herb ceas. Orqu¡deas.,Muy bueno,"Turismo, sendero",1,,2015,594,Glaciares,2,verano,15,646948.4638,4532963.3
1680,PNLG,Parque Nacional Los Glaciares,HUEMUL,8/11/2016,490,"Ladera sur del R¡ðo Fitz Roy, margen sur del arroyo de la Cascada Margarita","Ladera con grandes roquedales, pastizal y arbustivas con lengas aisladas y siguiendo el arroyo. Pendiente leve, exposici¢n norte",Bueno,"Turismo, ganader¡ða",3,,2016,900,Glaciares,11,primavera,16,652014.0902,4532844.147
1388,PNLG,Parque Nacional Los Glaciares,HUEMUL,14/03/2015,500,"Margen sur del R¡o Fitz Roy, 300 m al oeste de la Cascada Margarita","Ladera con pastizal, neneo, coir¢n y bosqutes de lenga. Pendiente moderada, suelo pedregoso, exposici¢n norte","Bueno a regular, algo de pastoreo","Turismo escaso, pastoreo de ganado de la zona de T£nel",1,,2015,630,Glaciares,3,verano,15,651836.279,4532854.635
2761,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/02/2018,540,"Margen Sur del R¡o Fitz Roy, 1,2 km al Oeste-SO del Cerro Dos C¢ndores","Costa de r¡o con bosque de ¤ire y lenga, arbustivas, suelo pedregoso. pendiente leve, exposici¢n Norte",Muy bueno,"Sin turismo, presencia muy espor dica de vacunos",2,,2018,1844,Glaciares,2,verano,18,649682.388,4533015.073
194,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/10/2005,0,"Valle R¡o Fitz Roy, senda a De Agostini.",Lengas j¢venes,,Tur¡stico,1,,2005,65,Glaciares,10,primavera,5,648809.4857,4533101.122
1896,PNLG,Parque Nacional Los Glaciares,HUEMUL,22/11/2017,535,"Margen sur del R¡o Fitz Roy, 470 m al sudoeste del Cerro Dos C¢ndores","Fondo de valle, costa de r¡o con bosque de lenga y ¤ire. Suelo pedregoso. Pendiente leve",Bueno a muy bueno,"Turismo, sendero y mirador sobre la margen norte. Eventual presencia de ganado",1,,2017,1080,Glaciares,11,primavera,17,650394.2184,4533073.472
202,PNLG,Parque Nacional Los Glaciares,HUEMUL,19/03/2005,0,"Mirador Laguna Torre, 600 msnm",Bosque de lenga,,Tur¡stico,1,,2005,73,Glaciares,3,verano,5,650920.2108,4533087.947
1028,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/03/2013,480,"Ladera Norte del R¡o Fitz Roy, a 800 m al Oeste de El Chalt‚n.","Ladera de pendiente leve. Bosque bajo de lenga, con arbustivas, calafate, murtilla.ÿ",Bueno,"Turismo, sendero. Zona urbanizada muy pr¢xima",1,,2013,416,Glaciares,3,verano,13,652304.2197,4533056.365
286,PNLG,Parque Nacional Los Glaciares,HUEMUL,23/12/2008,650,"Margen sur del R¡o Fitz Roy, a 800m de la naciente en Laguna Torreÿ","Lengal alto, con espacios abiertos con troncos y ramas ca¡das y suelo cubierto de herb ceas, Gavilea, Ozmorrhiza, chaurilla, parrillita, algunas gram¡neas. Ladera baja de pendiente leve.",Muy bueno,Turismo,2,Bosteo Ramoneo,2008,120,Glaciares,12,primavera,8,646310.6789,4533225.08
1941,PNLG,Parque Nacional Los Glaciares,HUEMUL,12/01/2018,480,"ladera norte del R¡o Fitz Roy, 170 m al NE de cascada Margarita","Ladera con bosque de lenga y sotobosque arbustivo. Pendiente moderada, exposici¢n sur",Bueno,"Turismo, sendero, mirador",2,,2018,1120,Glaciares,1,verano,18,652250.9277,4533074.532
1201,PNLG,Parque Nacional Los Glaciares,HUEMUL,21/02/2014,530,"R¡o Fitz Roy, 870 metros al Oeste del cerro Dos C¢ndores","Fondo de valle, r¡o, orilla y costa",Muy bueno,"Turismo, sendero, miradores",1,,2014,487,Glaciares,2,verano,14,649979.6548,4533146.008
1211,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/03/2014,570,"Margen Sur del R¡o Fitz Roy, 1,8 km al Este de Laguna Torreÿ","Costa de r¡o pedregosa, pendiente leve a nula. Bosque de lenga sobre la costa con renovales y matas de pastoÿ",Muy bueno,"Ninguno. Del lado del r¡o desde donde fue observado, sendero tur¡stico a una distancia de unos 400 metros",1,,2014,497,Glaciares,3,verano,14,647879.0109,4533236.417
531,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/11/2010,640,"Ladera Sur del R¡o Fitz Roy,ÿhaciaÿel Pasoÿde las Agachonas.","Bosque de lenga alto, con espacios abiertos, con renovales y pedreros sin vegetaci¢n. Sectores con pendiente media a fuerte.",Muy bueno,Turismo,1,,2010,217,Glaciares,11,primavera,10,646294.2676,4533291.15
324,PNLG,Parque Nacional Los Glaciares,HUEMUL,4/03/2008,535,"Ladera Norte del valle del R¡o Fitz Roy, 400 metros al NE del Cerro Dos C¢ndores","Matorral, pendiente moderada.",,"Tur¡stico, sendero",1,,2008,155,Glaciares,3,verano,8,651313.9978,4533185.006
330,PNLG,Parque Nacional Los Glaciares,HUEMUL,18/04/2008,450,"Sendero al Torre, muy cerca del pueblo, cerca de la vieja represa.","ladera, sin datos",,"Tur¡stico, semiurbano",1,,2008,160,Glaciares,4,oto¤o,8,652972.0221,4533150.14
305,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/01/2007,0,"Sendero del Valle del Fitz Roy, entre El Chalt‚n y Lag. Capri.",sin datos,,Tur¡stico,1,,2007,136,Glaciares,1,verano,7,650973.5541,4533229.985
327,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/03/2008,0,"Sendero a Lag. Torre, altura bifurcaci¢n cabeceras senderosÿcentro y planta estable.","Bosque abierto, con predominio de ¤ire. Pendiente leve, exposici¢n Este.",,"Tur¡stico, sendero.",1,,2008,157,Glaciares,3,verano,8,650973.5541,4533229.985
236,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/11/2005,570,"Ladera del morro Dos C¢ndores, exposici¢n NE.","Lenga baja y abierta, notro, siete camisas, codocipu.",,"Tur¡stico, senda.",2,,2005,93,Glaciares,11,primavera,5,650973.5541,4533229.985
232,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/11/2005,570,"Sendero de El Chalt‚n a Laguna Torre, altura Cerro Dos C¢ndores.","lenga baja abierta, notro, siete camisas. Pendiente leve, suelo pedregoso.",,Tur¡stico.,3,,2005,92,Glaciares,11,primavera,5,650973.5541,4533229.985
361,PNLG,Parque Nacional Los Glaciares,HUEMUL,16/12/2008,600,"Sendero a Lag. Torre, altura del Mirador","Bosque, ladera de pendiente moderada, exposici¢n Sur",,"Turismo, sendero",1,,2008,177,Glaciares,12,primavera,8,650973.5541,4533229.985
300,PNLG,Parque Nacional Los Glaciares,HUEMUL,2/11/2007,0,"Valle del R¡o Fitz Roy, sendero a Laguna Torre","Bosque de lenga abierto, pendiente moderada.",,Tur¡stico,1,,2007,131,Glaciares,11,primavera,7,648975.7895,4533309.082
302,PNLG,Parque Nacional Los Glaciares,HUEMUL,3/12/2007,0,"Valle del R¡o Fitz Roy, margen Norte, por sendero a Laguna Torre, luego de bifurcaci¢n a Madre e Hija.","lenga, matorral",,Tur¡stico,1,,2007,133,Glaciares,12,primavera,7,648975.7895,4533309.082
2304,PNLG,Parque Nacional Los Glaciares,HUEMUL,10/10/2019,0,Sendero laguna Torre Km 5,Bosque,Bueno,Zona de uso publico,1,,2019,1417,Glaciares,10,primavera,19,648459.3497,4533325.309
1227,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/04/2014,800,"Ladera Sur de Laguna Torre, unos 680 metros al SO de la naciente del R¡o Fitz Roy","Ladera de pendiente moderada con bosque de lenga abierto con arbustivas altas y pastizal. Siete camisas, calafate.ÿ",Muy bueno,"Turismo, senderoÿ",2,,2014,512,Glaciares,4,oto¤o,14,645236.9927,4533417.137
351,PNLG,Parque Nacional Los Glaciares,HUEMUL,26/04/2008,0,"Margen Sur del R¡o Fitz Roy, desde sendero a Lag. Torre, 1 km antes del Campamento De Agostini.",Orillas del r¡o.,,Tur¡stico,1,,2008,167,Glaciares,4,oto¤o,8,647976.5654,4533349.478
1207,PNLG,Parque Nacional Los Glaciares,HUEMUL,28/02/2014,530,"Margen Norte del R¡o Fitz Roy, 550 metros al N del Cerro Dos C¢ndoresÿ","Fondo de valle, costa de r¡o con bosque de ¤ire y arbustivas, calafate, Senecio, etc. suelo arenosoÿ",Muy bueno,"Turismo, sendero, miradores",2,,2014,493,Glaciares,2,verano,14,650255.539,4533291.974
1665,PNLG,Parque Nacional Los Glaciares,HUEMUL,5/10/2016,470,"Ladera norte del r¡o Fitz Roy, a 1,6 km de la confluencia con el r¡o de las Vueltas","Ladera con bosque abierto y bajo, ¤ire. Pastizal con calafate. Pendiente leve, exposici¢n Este-SE.",Bueno,"Turismo, senderos, miradores",1,,2016,885,Glaciares,10,primavera,16,652489.5011,4533235.886
284,PNLG,Parque Nacional Los Glaciares,HUEMUL,7/08/2007,500,Sendero a Lag. Torre a 500 metros de El Chalt‚n,"Arbustivo, neneo, notro, siete camisas, ¤ire",,turistico; perros,1,,2007,119,Glaciares,8,invierno,7,652916.7723,4533228.441
